Code,Name,Close,Location,Industry,List_date,2018/12/31,2017/12/31,2016/12/31,2015/12/31,2014/12/31,2013/12/31,2012/12/31,2011/12/31,2010/12/31,2009/12/31,2008/12/31,2007/12/31,2006/12/31,Profit,平均EPS(2016-18),平均EPS(2011-13),净资产,div,PE1618,分红比率,Growth,流动比例,有形资产/债务,PB,Mkt_value,市值>500亿,PE<15,流动比例>2,Y6,市净率<1.5,上市超过6年,PB<1.5的沪深300,PE*PB<22.5,
600634.SH,*ST 富控,1.4400,上海,传媒,1993-03-04,-9.5700,0.0800 ,0.3000 ,0.2100 ,0.2300 ,0.5400 ,0.2700 ,0.0700 ,-0.0200,-0.7000,0.0100 ,-0.0300,0.0000 ,0,-3.06,0.29,-6.1467,-,10000.00,0.0000,-1144.32%,1.7800,-0.4310,-0.23,"829,054,196.64",0,0,0,1,1,1,1,1,
600635.SH,大众公用,4.2100,上海,公用事业,1993-03-04,0.1600 ,0.1600 ,0.2200 ,0.1900 ,0.2100 ,0.1700 ,0.2000 ,0.2500 ,0.1900 ,0.1500 ,0.1200 ,0.2000 ,0.0000 ,1,0.18,0.21,2.5266,是,23.39,37.0220,-12.90%,0.7886,3.8936,1.67,"13,374,529,077.75",0,0,0,1,0,1,0,0,
600636.SH,三 爱 富,13.6000,上海,传媒,1993-03-16,1.2151 ,0.1070 ,-0.6888,-0.7500,0.0170 ,0.1840 ,0.3650 ,2.1070 ,0.1320 ,0.0540 ,-0.2000,0.2660 ,0.0000 ,0,0.21,0.89,6.8678,是,64.42,30.4487,-76.16%,1.3333,1.3793,1.98,"4,201,206,719.00",0,0,0,1,0,1,0,0,
600637.SH,东方明珠,10.1600,上海,传媒,1993-03-16,0.5903 ,0.8517 ,1.1171 ,1.5300 ,0.7100 ,0.6082 ,0.4600 ,0.6300 ,0.1498 ,0.0500 ,-1.3986,0.0222 ,0.0000 ,1,0.85,0.57,8.2283,是,11.91,45.9872,50.69%,2.9592,-4.1900,1.23,"30,261,264,600.42",0,1,1,1,1,1,1,1,
600638.SH,新 黄 浦,5.4600,上海,房地产,1993-03-26,0.8494 ,1.1490 ,0.1820 ,0.4040 ,0.3020 ,0.4070 ,0.3710 ,0.4220 ,0.3800 ,0.2850 ,0.3090 ,0.3140 ,0.0000 ,1,0.73,0.40,6.7947,是,7.51,30.0212,81.70%,2.2246,6.8838,0.80,"4,619,501,951.96",0,1,1,1,1,1,1,1,
600639.SH,浦东金桥,12.5500,上海,房地产,1993-03-26,0.8705 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.4600 ,0.3594 ,0.4873 ,0.5702 ,0.4265 ,0.3290 ,0.2448 ,0.0000 ,0,0.29,0.44,7.8742,是,43.25,34.4607,-33.38%,0.6330,2.3245,1.59,"14,625,039,995.79",0,0,0,1,0,1,0,0,
600640.SH,号百控股,21.2100,上海,传媒,1993-04-07,0.3296 ,0.3340 ,0.0334 ,0.0864 ,0.1638 ,0.1518 ,0.2477 ,0.0079 ,-0.0361,0.0100 ,-0.2000,0.1700 ,0.0000 ,1,0.23,0.14,5.6264,是,91.29,30.3364,71.08%,3.0643,-1.1619,3.77,"14,688,547,052.40",0,0,1,1,0,1,0,0,
600641.SH,万业企业,21.8500,上海,房地产,1993-04-07,1.2091 ,2.1074 ,0.8912 ,0.2623 ,0.4968 ,0.2812 ,0.1378 ,0.1876 ,0.3015 ,0.3675 ,0.8269 ,1.0718 ,0.0000 ,1,1.40,0.20,7.6644,是,15.58,15.3600,593.65%,2.8133,-1.5638,2.85,"11,286,222,472.00",0,0,1,1,0,1,0,0,
600642.SH,申能股份,5.2700,上海,公用事业,1993-04-16,0.4010 ,0.3820 ,0.5410 ,0.4680 ,0.4530 ,0.5370 ,0.3290 ,0.3010 ,0.4680 ,0.5540 ,0.2050 ,0.6420 ,0.0000 ,1,0.44,0.39,5.7014,是,11.94,49.8598,13.45%,0.9733,3.5797,0.92,"29,128,387,213.88",0,1,0,1,1,1,1,1,
600643.SH,爱建集团,8.3500,上海,非银金融,1993-04-26,0.7200 ,0.5800 ,0.4320 ,0.3860 ,0.4640 ,0.4300 ,0.3260 ,0.1460 ,0.1280 ,0.0760 ,0.0200 ,0.7930 ,0.0000 ,1,0.58,0.30,5.9398,是,14.46,16.8063,92.02%,0.6685,1.3036,1.41,"14,013,409,985.28",0,1,0,1,1,1,1,1,
600644.SH,乐山电力,4.9300,四川,公用事业,1993-04-26,0.1502 ,0.0796 ,0.3928 ,0.2146 ,-3.0025,-0.9146,0.1405 ,0.2439 ,0.1919 ,0.1739 ,0.2618 ,0.1908 ,0.0000 ,0,0.21,-0.18,2.5199,-,23.76,0.0000,-217.43%,0.5417,4.6834,1.96,"2,961,203,624.50",0,0,0,1,0,1,0,0,
600645.SH,中源协和,18.3100,天津,医药生物,1993-05-04,0.1500 ,-0.0500,0.1000 ,0.5400 ,0.1000 ,0.0200 ,0.0400 ,0.0720 ,0.0260 ,0.0070 ,0.1203 ,0.0365 ,0.0000 ,0,0.07,0.04,6.2989,-,274.65,0.0000,51.52%,0.5796,-9.8751,2.91,"7,665,346,798.20",0,0,0,1,0,1,0,0,
600647.SH,同达创业,12.0900,上海,房地产,1993-05-04,-0.4000,0.0800 ,0.5800 ,0.4900 ,-0.0242,0.2416 ,0.2059 ,0.1957 ,0.1769 ,1.3751 ,0.1692 ,0.0468 ,0.0000 ,0,0.09,0.21,1.9327,-,139.50,0.0000,-59.58%,1.5921,-1.5062,6.26,"1,857,566,392.50",0,0,0,1,0,1,0,0,
600648.SH,外 高 桥,14.6800,上海,房地产,1993-05-04,0.7300 ,0.6500 ,0.6400 ,0.4800 ,0.6400 ,0.5400 ,0.4400 ,0.3500 ,0.6600 ,0.3500 ,0.2400 ,0.0100 ,0.0000 ,1,0.67,0.44,8.9732,是,21.80,30.0787,51.88%,1.1200,0.9160,1.64,"18,790,028,002.20",0,0,0,1,0,1,0,0,
600649.SH,城投控股,5.1900,上海,房地产,1993-05-18,0.4100 ,0.6600 ,0.6500 ,1.2100 ,0.6600 ,0.4600 ,0.4500 ,0.4800 ,0.3700 ,0.3312 ,0.5530 ,0.2771 ,0.0000 ,1,0.57,0.46,7.4433,是,9.05,12.2998,23.74%,2.4136,8.0775,0.70,"13,937,961,743.34",0,1,1,1,1,1,1,1,
600650.SH,锦江投资,8.7500,上海,交通运输,1993-06-07,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,0.00,0.00,5.8789,是,10000.00,51.6308,#DIV/0!,1.9780,-4.1074,1.49,"5,339,585,835.76",0,0,0,1,1,1,1,0,
600651.SH,飞乐音响,3.8800,上海,电子,1990-12-19,-3.3450,0.0550 ,0.3550 ,0.3820 ,0.0870 ,0.0780 ,0.1420 ,0.2460 ,0.1510 ,0.1110 ,0.1070 ,0.0960 ,0.0000 ,0,-0.98,0.16,0.0478,-,10000.00,0.0000,-729.83%,0.9454,0.1376,81.17,"4,216,741,608.56",0,0,0,1,0,1,0,0,
600652.SH,游久游戏,2.4100,上海,传媒,1990-12-19,-1.0900,-0.5100,0.1400 ,0.0900 ,-0.2300,0.0100 ,0.3500 ,0.0400 ,0.0400 ,0.0400 ,0.0700 ,0.0700 ,0.0000 ,0,-0.49,0.13,0.9786,-,10000.00,0.0000,-465.00%,1.9364,11.8255,2.46,"1,557,155,541.26",0,0,0,1,0,1,0,0,
600653.SH,申华控股,2.2400,上海,汽车,1990-12-19,0.1752 ,-0.2933,0.0351 ,0.0303 ,-0.1139,0.0990 ,0.0847 ,0.0520 ,0.0350 ,0.0610 ,0.0210 ,0.0780 ,0.0000 ,0,-0.03,0.08,1.1034,-,10000.00,0.0000,-135.21%,0.7649,0.2619,2.03,"4,009,543,453.02",0,0,0,1,0,1,0,0,
600654.SH,ST 中 安,2.1500,上海,计算机,1990-12-19,-1.5400,-0.5700,0.2100 ,0.2200 ,0.4800 ,0.1600 ,0.1400 ,0.1400 ,0.1400 ,0.0100 ,0.0100 ,-0.2800,0.0000 ,0,-0.63,0.15,0.1673,-,10000.00,0.0000,-531.82%,0.9244,0.0024,12.85,"1,924,531,488.00",0,0,0,1,0,1,0,0,
600655.SH,豫园股份,7.0400,上海,商业贸易,1992-09-02,0.8550 ,0.4870 ,0.3330 ,0.5620 ,0.6980 ,0.6820 ,0.6730 ,0.5950 ,0.4680 ,0.6030 ,0.4530 ,1.2570 ,0.0000 ,1,0.56,0.65,7.3947,是,12.61,34.6898,-14.10%,1.0223,1.7887,0.95,"28,911,542,531.80",0,1,0,1,1,1,1,1,
600657.SH,信达地产,3.4700,北京,房地产,1993-05-24,1.0400 ,0.6600 ,0.5800 ,0.5600 ,0.5000 ,0.4600 ,0.4000 ,0.3700 ,0.2700 ,0.4200 ,0.4900 ,-0.1500,0.0000 ,1,0.76,0.41,6.9768,是,4.57,15.9103,85.37%,1.9270,0.3993,0.50,"10,551,950,801.50",0,1,0,1,1,1,1,1,
600658.SH,电 子 城,4.7000,北京,房地产,1993-05-24,0.3600 ,0.6400 ,0.6400 ,0.9000 ,0.8600 ,0.8600 ,0.7300 ,0.5400 ,0.6300 ,0.7400 ,-0.3830,0.0350 ,0.0000 ,1,0.55,0.71,5.8905,是,8.60,37.3892,-23.00%,3.3058,-1.4061,0.80,"4,753,986,441.25",0,1,1,1,1,1,1,1,
600660.SH,福耀玻璃,23.1700,福建,汽车,1993-06-10,1.6400 ,1.2600 ,1.2500 ,1.1000 ,1.1100 ,0.9600 ,0.7600 ,0.7600 ,0.8900 ,0.5600 ,0.1200 ,0.9200 ,0.0000 ,1,1.38,0.83,8.0486,是,16.75,70.0138,67.34%,1.5548,7.7795,2.88,"55,766,567,736.36",1,0,0,1,0,1,0,0,
600661.SH,新 南 洋,21.8300,上海,传媒,1993-06-14,-0.9300,0.4513 ,0.7100 ,0.2320 ,0.2500 ,0.0861 ,-0.2868,0.0203 ,0.0400 ,0.0200 ,-0.1877,0.1072 ,0.0000 ,0,0.08,-0.06,4.4341,-,283.14,0.0000,-228.22%,1.3671,-2.0576,4.92,"5,008,873,548.40",0,0,0,1,0,1,0,0,
600662.SH,强生控股,3.8800,上海,交通运输,1993-06-14,0.0615 ,0.0958 ,0.1750 ,0.1710 ,0.1776 ,0.1614 ,0.1736 ,0.1943 ,0.1400 ,0.1600 ,0.1400 ,0.3400 ,0.0000 ,1,0.11,0.18,3.0901,是,35.03,65.0823,-37.22%,0.9173,9.6248,1.26,"4,697,995,371.86",0,0,0,1,1,1,1,0,
600663.SH,陆 家 嘴,11.4900,上海,房地产,1993-06-28,0.9966 ,0.9310 ,0.7879 ,1.0173 ,0.8575 ,0.7528 ,0.5413 ,0.5274 ,0.6381 ,0.6062 ,0.4714 ,0.4038 ,0.0000 ,1,0.91,0.61,4.7875,是,12.69,50.0725,49.08%,0.9805,0.3719,2.40,"53,453,116,080.00",1,1,0,1,0,1,0,0,
600664.SH,哈药股份,4.5600,黑龙江,医药生物,1993-06-29,0.1400 ,0.1600 ,0.3100 ,0.3000 ,0.1300 ,0.0900 ,0.2600 ,0.3600 ,0.9100 ,0.7500 ,0.6943 ,0.4765 ,0.0000 ,1,0.20,0.24,2.3047,-,22.43,0.0000,-14.08%,1.6079,-3.0038,1.98,"9,376,251,344.24",0,0,0,1,0,1,0,0,
600665.SH,天 地 源,3.2600,陕西,房地产,1993-07-09,0.4865 ,0.2940 ,0.2665 ,0.2395 ,0.3410 ,0.3083 ,0.2800 ,0.3164 ,0.2632 ,0.1930 ,0.1762 ,0.1117 ,0.0000 ,1,0.35,0.30,3.9220,是,9.34,30.0089,15.73%,1.9041,0.3147,0.83,"2,894,810,445.35",0,1,0,1,1,1,1,1,
600666.SH,奥 瑞 德,2.3200,黑龙江,电子,1993-07-12,-2.2700,0.0400 ,0.6100 ,0.5000 ,0.1000 ,0.1100 ,0.1300 ,0.1200 ,0.2200 ,0.2100 ,0.1900 ,0.2400 ,0.0000 ,0,-0.54,0.12,0.5497,-,10000.00,0.0000,-550.00%,1.0588,0.0560,4.22,"2,233,733,756.80",0,0,0,1,0,1,0,0,
600667.SH,太极实业,12.0400,江苏,电子,1993-07-28,0.2700 ,0.2000 ,0.1400 ,0.0200 ,0.0100 ,0.0100 ,0.0500 ,0.1600 ,0.1830 ,0.0640 ,0.0510 ,0.0550 ,0.0000 ,1,0.20,0.07,3.0556,是,59.21,50.3640,177.27%,1.2540,10.7267,3.94,"14,743,331,246.00",0,0,0,1,0,1,0,0,
600668.SH,尖峰集团,14.3700,浙江,建筑材料,1993-07-28,1.7100 ,1.0100 ,0.8300 ,0.5800 ,0.8200 ,0.5900 ,0.4800 ,0.7810 ,0.3900 ,0.2100 ,0.0900 ,0.1200 ,0.0000 ,1,1.18,0.62,9.1917,是,12.14,17.5403,91.79%,0.9383,6.0876,1.56,"4,755,238,502.96",0,1,0,1,0,1,0,1,
600671.SH,天目药业,11.4700,浙江,医药生物,1993-08-23,-0.0700,0.0700 ,0.0100 ,-0.1800,0.0200 ,0.0200 ,-0.7300,0.2200 ,-0.0700,-0.4300,0.0335 ,0.1242 ,0.0000 ,0,0.00,-0.16,0.4782,-,3441.00,0.0000,-102.04%,0.8984,0.3551,23.99,"1,456,475,464.60",0,0,0,1,0,1,0,0,
600673.SH,东阳光科,8.3400,广东,医药生物,1993-09-17,0.3600 ,0.2100 ,0.0440 ,0.0400 ,0.1700 ,0.1800 ,0.1900 ,0.3500 ,0.3000 ,0.0900 ,0.1400 ,0.3000 ,0.0000 ,1,0.20,0.24,2.2563,是,40.75,19.3448,-14.72%,0.8507,0.6054,3.70,"26,642,851,769.56",0,0,0,1,0,1,0,0,
600674.SH,川投能源,9.1500,四川,公用事业,1993-09-24,0.8110 ,0.7416 ,0.7988 ,0.8798 ,1.5973 ,0.6838 ,0.2124 ,0.3750 ,0.3650 ,0.2689 ,0.5616 ,0.1491 ,0.0000 ,1,0.78,0.42,5.6410,是,11.67,36.9923,84.97%,0.3918,4.5248,1.62,"42,040,441,584.00",0,1,0,1,0,1,0,1,
600675.SH,中华企业,4.1800,上海,房地产,1993-09-24,0.5500 ,0.2000 ,0.3510 ,-1.3320,-0.2600,0.2580 ,0.3600 ,0.5330 ,0.5000 ,0.5850 ,0.4270 ,0.6700 ,0.0000 ,0,0.37,0.38,2.7048,是,11.39,35.2730,-4.34%,1.5147,-2.1372,1.55,"26,457,226,993.68",0,1,0,1,0,1,0,1,
600676.SH,交运股份,3.8800,上海,汽车,1993-09-28,0.3200 ,0.4300 ,0.3500 ,0.4000 ,0.3700 ,0.3500 ,0.3200 ,0.2600 ,0.2400 ,0.2100 ,0.2600 ,0.2500 ,0.0000 ,1,0.37,0.31,5.6496,是,10.58,31.5390,18.28%,2.2706,-7.3102,0.69,"4,340,240,223.68",0,1,1,1,1,1,1,1,
600677.SH,航天通信,4.8200,浙江,国防军工,1993-09-28,0.4000 ,0.1900 ,0.1400 ,0.0300 ,-0.5900,0.0963 ,0.2575 ,0.4618 ,0.3555 ,0.0308 ,0.0400 ,1.7779 ,0.0000 ,0,0.24,0.27,6.5796,是,19.81,29.8411,-10.50%,1.2064,0.4414,0.73,"3,798,643,576.00",0,0,0,1,1,1,1,1,
600678.SH,四川金顶,7.1700,四川,建筑材料,1993-10-08,0.0900 ,0.0800 ,-0.0809,0.0120 ,-0.1061,0.0138 ,1.3008 ,0.0998 ,-1.6830,-1.6496,0.0649 ,0.0737 ,0.0000 ,0,0.03,0.47,0.1967,-,241.41,0.0000,-93.70%,2.0230,1.6811,36.45,"1,881,056,100.00",0,0,1,1,0,1,0,0,
600679.SH,上海凤凰,10.7100,上海,汽车,1993-10-08,0.0500 ,0.1910 ,0.1310 ,0.0100 ,0.1090 ,0.0248 ,0.0116 ,0.0115 ,0.0211 ,0.0094 ,0.0120 ,0.0169 ,0.0000 ,1,0.12,0.02,3.3286,-,86.37,0.0000,676.62%,1.6476,-3.7820,3.22,"4,778,123,490.36",0,0,0,1,0,1,0,0,
600680.SH,*ST 上普,0.0000,上海,通信,1993-10-18,-0.5200,-0.9160,-1.2350,-0.2570,-0.0020,0.0240 ,-0.2090,0.0290 ,-0.2300,0.0310 ,-0.3020,0.0400 ,0.0000 ,0,-0.89,-0.05,0.4345,-,10000.00,0.0000,1612.18%,0.2947,0.2774,0.00,"2,939,312,841.53",0,0,0,1,1,1,1,1,
600681.SH,百川能源,5.4300,湖北,公用事业,1993-10-18,0.9800 ,0.8800 ,0.6300 ,-0.0200,0.0100 ,-0.0200,0.0100 ,0.1000 ,0.1400 ,0.0436 ,0.2411 ,-0.1338,0.0000 ,0,0.83,0.03,4.3455,是,6.54,51.0754,2666.67%,1.4241,-4.1535,1.25,"9,825,061,511.10",0,1,0,1,1,1,1,1,
600682.SH,南京新百,9.1100,江苏,商业贸易,1993-10-18,-0.6900,0.6800 ,0.4800 ,0.4500 ,1.1200 ,0.3800 ,0.5300 ,0.2300 ,0.2000 ,0.2500 ,0.2100 ,0.2700 ,0.0000 ,0,0.16,0.38,10.2400,-,58.15,0.0000,-58.77%,0.7502,-1.4248,0.89,"12,397,877,755.41",0,0,0,1,1,1,1,0,
600683.SH,京投发展,3.6800,浙江,房地产,1993-10-25,0.4800 ,0.4300 ,0.3900 ,0.1600 ,0.0300 ,0.1000 ,0.1200 ,0.1600 ,0.3600 ,0.2500 ,0.2100 ,0.0740 ,0.0000 ,1,0.43,0.13,3.4602,是,8.49,41.4004,242.11%,1.6603,0.1279,1.06,"3,081,634,803.52",0,1,0,1,1,1,1,1,
600684.SH,珠江实业,3.1500,广东,房地产,1993-10-28,0.2900 ,0.4200 ,0.4700 ,0.4000 ,0.3800 ,0.9500 ,1.0900 ,0.9100 ,0.7000 ,0.3300 ,0.1300 ,0.1600 ,0.0000 ,1,0.39,0.98,3.6332,是,8.01,12.5176,-60.00%,3.3166,0.5787,0.87,"3,021,250,959.42",0,1,1,1,1,1,1,1,
600685.SH,中船防务,13.0100,广东,国防军工,1993-10-28,-1.3223,0.0621 ,0.0504 ,0.0709 ,0.1470 ,0.0211 ,0.0200 ,0.8100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0,-0.40,0.28,6.8818,-,10000.00,0.0000,-242.15%,1.2783,1.5841,1.89,"20,806,813,884.16",0,0,0,1,0,1,0,0,
600686.SH,金龙汽车,6.7500,福建,汽车,1993-11-08,0.2100 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.5200 ,0.4800 ,0.5900 ,0.5300 ,0.3400 ,0.4400 ,0.9200 ,0.0000 ,0,0.07,0.53,5.4138,是,96.43,10.3118,-86.79%,1.3127,0.9454,1.25,"4,046,945,868.37",0,0,0,1,1,1,1,0,
600687.SH,刚泰控股,1.2600,甘肃,有色金属,1993-11-08,-0.7830,0.3660 ,0.3330 ,0.3220 ,0.5120 ,0.3100 ,0.4630 ,0.7100 ,0.0160 ,0.0350 ,0.0220 ,0.0630 ,0.0000 ,0,-0.03,0.49,3.2751,-,10000.00,0.0000,-105.66%,2.1714,1.2296,0.38,"2,471,267,404.64",0,0,1,1,1,1,1,0,
600688.SH,上海石化,4.0000,上海,化工,1993-11-08,0.4880 ,0.5680 ,0.5510 ,0.3000 ,-0.0660,0.1860 ,-0.2150,0.1310 ,0.3760 ,0.2170 ,-0.8670,0.2210 ,0.0000 ,0,0.54,0.03,2.8060,是,7.47,51.2764,1475.49%,1.8189,-3.0872,1.43,"42,321,110,785.00",0,1,0,1,1,1,1,1,
600689.SH,上海三毛,8.3200,上海,纺织服装,1993-11-08,0.0500 ,0.1000 ,0.4600 ,-0.1900,0.3000 ,-0.2300,-0.2400,0.0900 ,0.0800 ,0.0700 ,0.1522 ,0.5200 ,0.0000 ,0,0.20,-0.13,2.2900,是,40.92,31.7937,-260.53%,1.8750,-1.8832,3.63,"1,851,130,269.03",0,0,0,1,0,1,0,0,
600690.SH,青岛海尔,17.0200,山东,家用电器,1993-11-19,1.1820 ,1.0880 ,0.8230 ,0.7050 ,1.7380 ,1.5300 ,1.2150 ,0.9970 ,1.5120 ,0.8560 ,0.5740 ,0.4810 ,0.0000 ,1,1.03,1.25,6.0451,是,16.51,28.7654,-17.34%,1.1487,0.1370,2.82,"108,646,318,256.94",1,0,0,1,0,1,0,0,
600691.SH,阳煤化工,1.8400,山西,化工,1993-11-19,0.0733 ,0.0660 ,-0.5170,0.0247 ,-0.0207,-0.0152,0.5100 ,-0.4431,0.0239 ,-0.9272,-0.2062,0.2233 ,0.0000 ,0,-0.13,0.02,2.4960,-,10000.00,0.0000,-830.56%,0.5178,0.0833,0.74,"4,918,282,640.64",0,0,0,1,1,1,1,0,
600692.SH,亚通股份,5.4400,上海,房地产,1993-11-19,0.1223 ,0.1816 ,0.1340 ,0.1172 ,0.1089 ,0.0743 ,0.0561 ,0.0104 ,-0.2010,0.0112 ,0.0792 ,0.1029 ,0.0000 ,1,0.15,0.05,2.1064,-,37.27,0.0000,211.01%,1.2373,7.0246,2.58,"2,114,102,024.64",0,0,0,1,0,1,0,0,
600693.SH,东百集团,4.8100,福建,商业贸易,1993-11-22,0.2917 ,0.2754 ,0.1125 ,0.1168 ,0.4261 ,0.1638 ,0.1119 ,0.9379 ,0.2940 ,0.2415 ,0.3740 ,0.4500 ,0.0000 ,1,0.23,0.40,2.5805,-,21.23,0.0000,-44.00%,1.4808,0.9201,1.86,"4,607,915,529.24",0,0,0,1,0,1,0,0,
600694.SH,大商股份,23.9000,辽宁,商业贸易,1993-11-22,3.3600 ,2.9800 ,2.3900 ,2.2500 ,4.1800 ,4.0100 ,3.3300 ,0.9300 ,0.4100 ,-0.4000,0.7900 ,1.0300 ,0.0000 ,1,2.91,2.76,27.5067,-,8.21,0.0000,5.56%,1.2181,-1.4591,0.87,"7,592,627,180.05",0,1,0,1,1,1,1,1,
600695.SH,绿庭投资,8.1800,上海,非银金融,1993-11-22,0.0900 ,0.0700 ,0.0746 ,0.0677 ,-0.0695,0.1475 ,-0.1989,0.0774 ,0.0189 ,-0.0710,0.0100 ,0.0400 ,0.0000 ,0,0.08,0.01,0.9213,-,104.60,0.0000,802.31%,1.6462,6.1295,8.88,"3,626,773,710.00",0,0,0,1,0,1,0,0,
600696.SH,ST 匹 凸,10.1300,上海,非银金融,1993-12-06,0.0600 ,0.0500 ,-1.3500,-0.3000,0.2090 ,0.0260 ,0.0710 ,0.0600 ,0.0170 ,0.0180 ,0.0160 ,0.0200 ,0.0000 ,0,-0.41,0.05,0.8692,-,10000.00,0.0000,-889.81%,1.2169,-2.6424,11.65,"4,418,341,183.51",0,0,0,1,0,1,0,0,
600697.SH,欧亚集团,15.2000,吉林,商业贸易,1993-12-06,1.6300 ,1.9200 ,2.0600 ,2.0400 ,1.8800 ,1.5400 ,1.2700 ,1.0200 ,0.8300 ,0.7000 ,0.6700 ,0.4900 ,0.0000 ,1,1.87,1.28,15.7139,是,8.13,23.8835,46.48%,0.4342,0.1251,0.97,"2,599,499,145.50",0,1,0,1,1,1,1,1,
600698.SH,湖南天雁,2.5000,湖南,汽车,1993-12-06,-0.0915,-0.0865,0.0103 ,-0.0483,0.0148 ,0.0607 ,0.0657 ,-0.1151,-0.0683,-0.0919,0.0038 ,-0.1100,0.0000 ,0,-0.06,0.00,0.5025,-,10000.00,0.0000,-1584.07%,1.4995,11.6717,4.98,"3,076,144,992.48",0,0,0,1,0,1,0,0,
600699.SH,均胜电子,26.2700,浙江,汽车,1993-12-06,1.4300 ,0.4200 ,0.6600 ,0.6100 ,0.5500 ,0.4700 ,0.3600 ,0.7400 ,0.6000 ,-1.9000,-0.6800,0.0900 ,0.0000 ,1,0.84,0.52,13.1025,是,31.40,0.0000,59.87%,1.1645,0.0884,2.00,"19,893,385,951.20",0,0,0,1,0,1,0,0,
600701.SH,*ST 工新,1.7600,黑龙江,计算机,1996-05-28,-4.1963,0.1729 ,0.1210 ,-0.0368,-0.0294,0.0249 ,0.0497 ,0.0682 ,0.0388 ,0.0912 ,-0.1091,-0.0340,0.0000 ,0,-1.30,0.05,-0.0429,-,10000.00,0.0000,-2832.77%,1.0137,1.1970,-41.03,"1,955,649,562.02",0,0,0,1,1,1,1,1,
600702.SH,舍得酒业,23.7600,四川,食品饮料,1996-05-24,1.0219 ,0.4257 ,0.2378 ,0.0211 ,0.0397 ,0.0349 ,1.0965 ,0.5787 ,0.2267 ,0.1595 ,0.1230 ,0.1226 ,0.0000 ,1,0.56,0.57,7.4593,是,42.29,10.0583,-1.44%,1.8923,-9.1946,3.19,"9,788,446,000.00",0,0,0,1,0,1,0,0,
600703.SH,三安光电,24.6500,湖北,电子,1996-05-28,0.6900 ,0.7800 ,0.5300 ,0.7100 ,0.6100 ,0.7200 ,0.5600 ,0.6500 ,0.7200 ,0.7100 ,0.2800 ,2.9200 ,0.0000 ,1,0.67,0.64,5.2101,是,36.98,28.6481,3.63%,7.1958,-4.5711,4.73,"67,824,206,552.64",1,0,1,1,0,1,0,0,
600704.SH,物产中大,4.7700,浙江,交通运输,1996-06-06,0.5000 ,0.4600 ,0.6700 ,0.6000 ,0.4103 ,0.6407 ,0.5417 ,0.8000 ,1.1400 ,0.6300 ,0.4000 ,0.3900 ,0.0000 ,1,0.54,0.66,4.1633,是,8.78,44.9130,-17.78%,0.9650,1.0266,1.15,"25,715,884,763.20",0,1,0,1,1,1,1,1,
600705.SH,中航资本,4.2600,黑龙江,非银金融,1996-05-16,0.3500 ,0.3100 ,0.0000 ,0.0000 ,0.0000 ,0.5500 ,0.5200 ,0.0200 ,3.2200 ,0.0005 ,0.0000 ,0.3200 ,0.0000 ,0,0.22,0.36,3.0870,-,19.36,11.0575,-39.45%,0.9048,0.2852,1.38,"40,752,518,977.64",0,0,0,1,1,1,1,0,
600706.SH,曲江文旅,7.2100,陕西,休闲服务,1996-05-16,0.4200 ,0.3500 ,0.3000 ,0.2700 ,0.1600 ,0.4700 ,0.4900 ,-0.2510,0.0310 ,-1.0300,0.0280 ,0.0700 ,0.0000 ,1,0.36,0.24,5.7078,是,20.21,10.6152,50.92%,1.1259,3.5065,1.26,"1,766,375,202.00",0,0,0,1,1,1,1,0,
600707.SH,彩虹股份,4.5000,陕西,电子,1996-05-20,0.0200 ,0.0500 ,-0.3700,0.0700 ,-1.3900,0.1020 ,-2.3380,-0.7030,0.0220 ,-1.7000,0.0700 ,-0.0700,0.0000 ,0,-0.10,-0.98,5.6906,-,10000.00,0.0000,-89.79%,1.1422,-3.5848,0.79,"13,528,229,289.64",0,0,0,1,1,1,1,0,
600708.SH,光明地产,2.9400,上海,房地产,1996-06-06,0.6272 ,1.1356 ,0.7667 ,0.4637 ,0.3222 ,0.3161 ,0.2962 ,0.2489 ,0.3175 ,0.3465 ,0.3234 ,0.3101 ,0.0000 ,1,0.84,0.29,5.1356,是,3.49,31.4350,193.72%,1.7016,0.6767,0.57,"7,220,783,047.32",0,1,0,1,1,1,1,1,
600710.SH,苏 美 达,5.7900,江苏,商业贸易,1996-07-01,0.3500 ,0.2700 ,0.2000 ,-0.8200,-0.2800,-0.3400,0.0200 ,0.3300 ,0.5800 ,0.1400 ,0.1100 ,0.2600 ,0.0000 ,0,0.27,0.00,3.3846,是,21.18,30.1246,8100.00%,1.0140,0.3672,1.71,"6,899,637,011.52",0,0,0,1,0,1,0,0,
600711.SH,盛屯矿业,4.7900,福建,有色金属,1996-05-31,0.2450 ,0.4080 ,0.1260 ,0.0920 ,0.1140 ,0.2410 ,0.0530 ,0.1670 ,0.2190 ,-0.4710,0.1720 ,0.3590 ,0.0000 ,1,0.26,0.15,4.3636,是,18.45,8.5081,68.98%,1.5095,0.3308,1.10,"10,755,439,348.70",0,0,0,1,1,1,1,1,
